sample_id,trajectory_id,MMSI,split,gap_steps,prefix_steps,suffix_steps,window_start_index,gap_start_index,gap_end_index,window_end_index,hidden_gap_start_timestamp,hidden_gap_end_timestamp,last_prefix_timestamp,first_suffix_timestamp,hidden_internal_duration_min,observable_gap_duration_min,max_dt_inside_window_min,mean_dt_inside_window_min,median_dt_inside_window_min,num_prefix_rows,num_gap_rows,num_suffix_rows
traj_0309_gap10_w0,traj_0309,232627000,train,10,60,60,0,60,69,129,2023-07-01 09:34:28,2023-07-01 11:13:30,2023-07-01 09:28:29,2023-07-01 11:19:33,99.0333,111.0667,33.0,9.5742,6.95,60,10,60
traj_0309_gap10_w1,traj_0309,232627000,train,10,60,60,796,856,865,925,2023-07-06 02:49:37,2023-07-06 04:04:37,2023-07-06 02:43:22,2023-07-06 04:10:40,75.0,87.3,26.2333,8.3585,6.4833,60,10,60
traj_0309_gap10_w2,traj_0309,232627000,train,10,60,60,1593,1653,1662,1722,2023-07-10 21:49:14,2023-07-10 23:13:50,2023-07-10 21:43:49,2023-07-10 23:25:47,84.6,101.9667,51.0667,10.8084,9.0167,60,10,60
traj_0309_gap15_w0,traj_0309,232627000,train,15,60,60,0,60,74,134,2023-07-01 09:34:28,2023-07-01 12:04:28,2023-07-01 09:28:29,2023-07-01 12:31:29,150.0,183.0,33.0,9.5085,6.9417,60,15,60
traj_0309_gap15_w1,traj_0309,232627000,train,15,60,60,794,854,868,928,2023-07-06 02:28:39,2023-07-06 04:28:13,2023-07-06 02:22:38,2023-07-06 04:34:36,119.5667,131.9667,26.2333,8.3509,6.825,60,15,60
traj_0309_gap15_w2,traj_0309,232627000,train,15,60,60,1588,1648,1662,1722,2023-07-10 20:46:51,2023-07-10 23:13:50,2023-07-10 20:40:50,2023-07-10 23:25:47,146.9833,164.95,51.0667,10.9736,9.0333,60,15,60
traj_0309_gap30_w0,traj_0309,232627000,train,30,60,60,0,60,89,149,2023-07-01 09:34:28,2023-07-01 15:07:28,2023-07-01 09:28:29,2023-07-01 15:14:25,333.0,345.9333,33.0,9.4568,6.95,60,30,60
traj_0309_gap30_w1,traj_0309,232627000,train,30,60,60,786,846,875,935,2023-07-06 01:37:03,2023-07-06 05:16:23,2023-07-06 01:28:37,2023-07-06 05:25:38,219.3333,237.0167,26.2333,8.3765,6.9,60,30,60
traj_0309_gap30_w2,traj_0309,232627000,train,30,60,60,1573,1633,1662,1722,2023-07-10 18:26:45,2023-07-10 23:13:50,2023-07-10 18:15:53,2023-07-10 23:25:47,287.0833,309.9,51.0667,11.0659,9.0167,60,30,60
traj_0309_gap45_w0,traj_0309,232627000,train,45,60,60,0,60,104,164,2023-07-01 09:34:28,2023-07-01 17:04:28,2023-07-01 09:28:29,2023-07-01 17:10:28,450.0,461.9833,33.0,9.3968,6.95,60,45,60
traj_0309_gap45_w1,traj_0309,232627000,train,45,60,60,779,839,883,943,2023-07-06 00:16:37,2023-07-06 06:37:40,2023-07-06 00:04:37,2023-07-06 06:42:44,381.05,398.1167,26.2333,8.3236,6.8917,60,45,60
traj_0309_gap45_w2,traj_0309,232627000,train,45,60,60,1558,1618,1662,1722,2023-07-10 15:22:47,2023-07-10 23:13:50,2023-07-10 15:12:13,2023-07-10 23:25:47,471.05,493.5667,51.0667,10.9988,9.0333,60,45,60
traj_0309_gap60_w0,traj_0309,232627000,train,60,60,60,0,60,119,179,2023-07-01 09:34:28,2023-07-01 19:13:29,2023-07-01 09:28:29,2023-07-01 19:22:30,579.0167,594.0167,33.0,9.2801,6.9333,60,60,60
traj_0309_gap60_w1,traj_0309,232627000,train,60,60,60,772,832,891,951,2023-07-05 23:22:36,2023-07-06 07:37:38,2023-07-05 23:01:04,2023-07-06 07:43:37,495.0333,522.55,26.2333,8.2796,6.9167,60,60,60
traj_0309_gap60_w2,traj_0309,232627000,train,60,60,60,1543,1603,1662,1722,2023-07-10 12:49:53,2023-07-10 23:13:50,2023-07-10 11:58:49,2023-07-10 23:25:47,623.95,686.9667,51.0667,10.9708,9.0333,60,60,60
traj_0310_gap5_w0,traj_0310,228123800,train,5,60,60,0,60,64,124,2023-09-22 07:11:11,2023-09-22 07:35:11,2023-09-22 07:05:11,2023-09-22 07:44:14,24.0,39.05,22.0,7.8078,6.05,60,5,60
traj_0310_gap5_w1,traj_0310,228123800,train,5,60,60,710,770,774,834,2023-09-26 10:28:13,2023-09-26 11:08:18,2023-09-26 10:19:10,2023-09-26 11:13:40,40.0833,54.5,26.9667,9.0483,7.5917,60,5,60
traj_0310_gap5_w2,traj_0310,228123800,train,5,60,60,1420,1480,1484,1544,2023-09-30 14:41:29,2023-09-30 15:20:28,2023-09-30 14:32:27,2023-09-30 15:26:28,38.9833,54.0167,27.05,8.589,6.6667,60,5,60
traj_0310_gap10_w0,traj_0310,228123800,train,10,60,60,0,60,69,129,2023-09-22 07:11:11,2023-09-22 08:08:16,2023-09-22 07:05:11,2023-09-22 08:17:10,57.0833,71.9833,22.0,7.7681,6.05,60,10,60
traj_0310_gap10_w1,traj_0310,228123800,train,10,60,60,708,768,777,837,2023-09-26 10:11:19,2023-09-26 11:32:20,2023-09-26 10:02:21,2023-09-26 11:44:20,81.0167,101.9833,26.9667,8.9988,7.3333,60,10,60
traj_0310_gap10_w2,traj_0310,228123800,train,10,60,60,1415,1475,1484,1544,2023-09-30 13:53:27,2023-09-30 15:20:28,2023-09-30 13:47:27,2023-09-30 15:26:28,87.0167,99.0167,27.05,8.6048,6.7167,60,10,60
traj_0310_gap15_w0,traj_0310,228123800,train,15,60,60,0,60,74,134,2023-09-22 07:11:11,2023-09-22 08:50:13,2023-09-22 07:05:11,2023-09-22 08:56:40,99.0333,111.4833,22.0,7.7913,6.0583,60,15,60
traj_0310_gap15_w1,traj_0310,228123800,train,15,60,60,705,765,779,839,2023-09-26 09:32:30,2023-09-26 11:50:20,2023-09-26 09:26:20,2023-09-26 11:56:21,137.8333,150.0167,26.9667,8.9539,7.0167,60,15,60
traj_0310_gap15_w2,traj_0310,228123800,train,15,60,60,1410,1470,1484,1544,2023-09-30 13:05:11,2023-09-30 15:20:28,2023-09-30 12:59:27,2023-09-30 15:26:28,135.2833,147.0167,27.05,8.6198,6.6667,60,15,60
traj_0310_gap30_w0,traj_0310,228123800,train,30,60,60,0,60,89,149,2023-09-22 07:11:11,2023-09-22 10:49:00,2023-09-22 07:05:11,2023-09-22 10:56:12,217.8167,231.0167,22.0,7.7519,6.1,60,30,60
traj_0310_gap30_w1,traj_0310,228123800,train,30,60,60,698,758,787,847,2023-09-26 08:17:18,2023-09-26 12:41:20,2023-09-26 08:11:20,2023-09-26 12:47:20,264.0333,276.0,26.9667,9.0805,7.85,60,30,60
traj_0310_gap30_w2,traj_0310,228123800,train,30,60,60,1395,1455,1484,1544,2023-09-30 11:14:28,2023-09-30 15:20:28,2023-09-30 11:02:01,2023-09-30 15:26:28,246.0,264.45,27.05,8.5978,6.7167,60,30,60
traj_0310_gap45_w0,traj_0310,228123800,train,45,60,60,0,60,104,164,2023-09-22 07:11:11,2023-09-22 13:15:51,2023-09-22 07:05:11,2023-09-22 13:27:01,364.6667,381.8333,22.0,7.866,6.3917,60,45,60
traj_0310_gap45_w1,traj_0310,228123800,train,45,60,60,690,750,794,854,2023-09-26 07:14:22,2023-09-26 13:29:19,2023-09-26 07:08:20,2023-09-26 13:35:21,374.95,387.0167,26.9667,9.1287,7.0167,60,45,60
traj_0310_gap45_w2,traj_0310,228123800,train,45,60,60,1380,1440,1484,1544,2023-09-30 09:14:30,2023-09-30 15:20:28,2023-09-30 09:06:11,2023-09-30 15:26:28,365.9667,380.2833,27.05,8.4918,6.5917,60,45,60
traj_0310_gap60_w0,traj_0310,228123800,train,60,60,60,0,60,119,179,2023-09-22 07:11:11,2023-09-22 15:14:10,2023-09-22 07:05:11,2023-09-22 15:20:16,482.9833,495.0833,22.0,7.9274,6.45,60,60,60
traj_0310_gap60_w1,traj_0310,228123800,train,60,60,60,682,742,801,861,2023-09-26 06:23:17,2023-09-26 14:41:18,2023-09-26 05:56:19,2023-09-26 14:48:00,498.0167,531.6833,26.9667,9.0169,6.7,60,60,60
traj_0310_gap60_w2,traj_0310,228123800,train,60,60,60,1365,1425,1484,1544,2023-09-30 06:59:27,2023-09-30 15:20:28,2023-09-30 06:45:31,2023-09-30 15:26:28,501.0167,520.95,27.05,8.5982,6.7833,60,60,60
traj_0311_gap5,traj_0311,235074526,val,5,60,60,3379,3439,3443,3503,2023-08-17 17:53:04,2023-08-17 19:14:06,2023-08-17 17:35:04,2023-08-17 19:26:05,81.0333,111.0167,84.0167,15.2454,12.0167,60,5,60
traj_0311_gap10,traj_0311,235074526,val,10,60,60,3376,3436,3445,3505,2023-08-17 17:11:04,2023-08-17 19:38:07,2023-08-17 16:44:03,2023-08-17 19:50:06,147.05,186.05,84.0167,15.1424,12.0167,60,10,60
traj_0311_gap15,traj_0311,235074526,val,15,60,60,3374,3434,3448,3508,2023-08-17 16:32:05,2023-08-17 20:17:05,2023-08-17 16:20:06,2023-08-17 20:29:04,225.0,248.9667,84.0167,15.025,12.0167,60,15,60
traj_0311_gap30,traj_0311,235074526,val,30,60,60,3366,3426,3455,3515,2023-08-17 14:17:02,2023-08-17 21:53:03,2023-08-17 13:18:36,2023-08-17 22:20:03,456.0167,541.45,84.0167,14.7808,12.0167,60,30,60
traj_0311_gap45,traj_0311,235074526,val,45,60,60,3359,3419,3463,3523,2023-08-17 12:04:40,2023-08-17 23:50:06,2023-08-17 11:49:40,2023-08-18 00:20:03,705.4333,750.3833,84.0167,14.636,12.0167,60,45,60
traj_0311_gap60,traj_0311,235074526,val,60,60,60,3351,3411,3470,3530,2023-08-17 10:16:40,2023-08-18 02:59:06,2023-08-17 10:01:41,2023-08-18 03:14:04,1002.4333,1032.3833,84.0167,14.5748,12.0167,60,60,60
traj_0312_gap5_w0,traj_0312,233303000,train,5,60,60,0,60,64,124,2023-09-22 10:21:08,2023-09-22 11:21:09,2023-09-22 10:15:08,2023-09-22 11:29:24,60.0167,74.2667,40.0333,10.6458,8.3833,60,5,60
traj_0312_gap5_w1,traj_0312,233303000,train,5,60,60,252,312,316,376,2023-09-24 05:23:14,2023-09-24 06:03:07,2023-09-24 05:18:06,2023-09-24 06:15:08,39.8833,57.0333,44.0167,10.0808,7.975,60,5,60
traj_0312_gap5_w2,traj_0312,233303000,train,5,60,60,504,564,568,628,2023-09-25 22:33:04,2023-09-25 23:05:35,2023-09-25 22:27:05,2023-09-25 23:28:28,32.5167,61.3833,32.9,10.2824,7.1917,60,5,60
traj_0312_gap10_w0,traj_0312,233303000,train,10,60,60,0,60,69,129,2023-09-22 10:21:08,2023-09-22 12:09:03,2023-09-22 10:15:08,2023-09-22 12:17:02,107.9167,121.9,40.0333,10.5619,8.25,60,10,60
traj_0312_gap10_w1,traj_0312,233303000,train,10,60,60,250,310,319,379,2023-09-24 04:51:09,2023-09-24 06:36:04,2023-09-24 04:45:04,2023-09-24 06:42:06,104.9167,117.0333,44.0167,10.1222,7.95,60,10,60
traj_0312_gap10_w2,traj_0312,233303000,train,10,60,60,499,559,568,628,2023-09-25 21:51:06,2023-09-25 23:05:35,2023-09-25 21:45:08,2023-09-25 23:28:28,74.4833,103.3333,32.9,10.1668,7.1333,60,10,60
traj_0312_gap15_w0,traj_0312,233303000,train,15,60,60,0,60,74,134,2023-09-22 10:21:08,2023-09-22 12:51:05,2023-09-22 10:15:08,2023-09-22 12:57:05,149.95,161.95,40.0333,10.5447,8.1417,60,15,60
traj_0312_gap15_w1,traj_0312,233303000,train,15,60,60,247,307,321,381,2023-09-24 04:27:05,2023-09-24 06:49:13,2023-09-24 04:21:06,2023-09-24 07:00:04,142.1333,158.9667,44.0167,10.0306,7.9167,60,15,60
traj_0312_gap15_w2,traj_0312,233303000,train,15,60,60,494,554,568,628,2023-09-25 20:45:12,2023-09-25 23:05:35,2023-09-25 20:36:36,2023-09-25 23:28:28,140.3833,171.8667,32.9,10.0749,7.0833,60,15,60
traj_0312_gap30_w0,traj_0312,233303000,train,30,60,60,0,60,89,149,2023-09-22 10:21:08,2023-09-22 15:57:06,2023-09-22 10:15:08,2023-09-22 16:03:53,335.9667,348.75,40.0333,10.5908,8.0,60,30,60
traj_0312_gap30_w1,traj_0312,233303000,train,30,60,60,240,300,329,389,2023-09-24 03:39:05,2023-09-24 07:52:22,2023-09-24 03:33:08,2023-09-24 07:58:04,253.2833,264.9333,44.0167,9.9859,7.8833,60,30,60
traj_0312_gap30_w2,traj_0312,233303000,train,30,60,60,479,539,568,628,2023-09-25 18:03:05,2023-09-25 23:05:35,2023-09-25 17:57:08,2023-09-25 23:28:28,302.5,331.3333,32.9,9.979,7.1333,60,30,60
traj_0312_gap45_w0,traj_0312,233303000,train,45,60,60,0,60,104,164,2023-09-22 10:21:08,2023-09-22 18:33:05,2023-09-22 10:15:08,2023-09-22 18:44:03,491.95,508.9167,40.0333,10.5365,7.9917,60,45,60
traj_0312_gap45_w1,traj_0312,233303000,train,45,60,60,232,292,336,396,2023-09-24 02:20:24,2023-09-24 09:00:04,2023-09-24 02:15:04,2023-09-24 09:09:54,399.6667,414.8333,44.0167,9.9697,7.9167,60,45,60
traj_0312_gap45_w2,traj_0312,233303000,train,45,60,60,464,524,568,628,2023-09-25 15:42:43,2023-09-25 23:05:35,2023-09-25 15:27:05,2023-09-25 23:28:28,442.8667,481.3833,32.9,9.8047,7.0833,60,45,60
traj_0312_gap60_w0,traj_0312,233303000,train,60,60,60,0,60,119,179,2023-09-22 10:21:08,2023-09-22 21:09:04,2023-09-22 10:15:08,2023-09-22 21:18:06,647.9333,662.9667,40.0333,10.3241,7.6333,60,60,60
traj_0312_gap60_w1,traj_0312,233303000,train,60,60,60,224,284,343,403,2023-09-24 01:25:43,2023-09-24 10:18:05,2023-09-24 01:12:04,2023-09-24 10:23:34,532.3667,551.5,44.0167,9.9365,7.8833,60,60,60
traj_0312_gap60_w2,traj_0312,233303000,train,60,60,60,449,509,568,628,2023-09-25 12:54:06,2023-09-25 23:05:35,2023-09-25 12:48:08,2023-09-25 23:28:28,611.4833,640.3333,32.9,9.687,6.8667,60,60,60
traj_0313_gap5,traj_0313,227022800,test,5,60,60,526,586,590,650,2023-09-26 12:06:48,2023-09-26 12:47:09,2023-09-26 12:01:12,2023-09-26 13:11:35,40.35,70.3833,57.5,11.8297,8.6583,60,5,60
traj_0313_gap10,traj_0313,227022800,test,10,60,60,523,583,592,652,2023-09-26 11:40:43,2023-09-26 13:21:56,2023-09-26 11:29:09,2023-09-26 13:33:06,101.2167,123.95,57.5,11.6775,8.55,60,10,60
traj_0313_gap15,traj_0313,227022800,test,15,60,60,521,581,595,655,2023-09-26 11:18:42,2023-09-26 13:44:10,2023-09-26 11:08:14,2023-09-26 13:56:10,145.4667,167.9333,57.5,11.6061,8.6583,60,15,60
traj_0313_gap30,traj_0313,227022800,test,30,60,60,513,573,602,662,2023-09-26 09:45:51,2023-09-26 14:52:27,2023-09-26 09:31:42,2023-09-26 15:16:27,306.6,344.75,57.5,11.6456,8.9667,60,30,60
traj_0313_gap45,traj_0313,227022800,test,45,60,60,506,566,610,670,2023-09-26 07:50:11,2023-09-26 16:08:11,2023-09-26 07:41:07,2023-09-26 16:14:08,498.0,513.0167,57.5,11.451,8.725,60,45,60
traj_0313_gap60,traj_0313,227022800,test,60,60,60,498,558,617,677,2023-09-26 05:41:27,2023-09-26 17:07:04,2023-09-26 04:55:39,2023-09-26 17:19:22,685.6167,743.7167,58.1833,11.5542,8.7833,60,60,60
traj_0314_gap5,traj_0314,228382900,test,5,60,60,522,582,586,646,2023-08-18 01:47:46,2023-08-18 02:31:05,2023-08-18 01:35:45,2023-08-18 02:43:09,43.3167,67.4,34.4333,8.978,7.0417,60,5,60
traj_0314_gap10,traj_0314,228382900,test,10,60,60,519,579,588,648,2023-08-18 01:12:54,2023-08-18 02:52:05,2023-08-18 00:58:04,2023-08-18 02:58:56,99.1833,120.8667,34.4333,8.9727,7.0833,60,10,60
traj_0314_gap15,traj_0314,228382900,test,15,60,60,517,577,591,651,2023-08-18 00:52:07,2023-08-18 03:11:05,2023-08-18 00:46:06,2023-08-18 03:25:06,138.9667,159.0,34.4333,8.99,7.2083,60,15,60
traj_0314_gap30,traj_0314,228382900,test,30,60,60,509,569,598,658,2023-08-17 23:49:07,2023-08-18 04:04:05,2023-08-17 23:41:34,2023-08-18 04:10:05,254.9667,268.5167,34.4333,9.0783,7.3333,60,30,60
traj_0314_gap45,traj_0314,228382900,test,45,60,60,502,562,606,666,2023-08-17 22:22:07,2023-08-18 05:00:14,2023-08-17 22:14:55,2023-08-18 05:07:05,398.1167,412.1667,34.4333,9.0255,7.3333,60,45,60
traj_0314_gap60,traj_0314,228382900,test,60,60,60,494,554,613,673,2023-08-17 21:16:04,2023-08-18 05:49:04,2023-08-17 21:10:07,2023-08-18 05:54:05,513.0,523.9667,34.4333,9.053,7.3333,60,60,60
traj_0315_gap5_w0,traj_0315,538005145,train,5,60,60,0,60,64,124,2023-08-30 07:01:38,2023-08-30 07:34:49,2023-08-30 06:55:33,2023-08-30 07:40:34,33.1833,45.0167,27.0833,8.2509,6.6667,60,5,60
traj_0315_gap5_w1,traj_0315,538005145,train,5,60,60,981,1041,1045,1105,2023-09-06 16:52:51,2023-09-06 17:18:53,2023-09-06 16:45:31,2023-09-06 17:25:53,26.0333,40.3667,35.7,9.3938,7.1083,60,5,60
traj_0315_gap5_w2,traj_0315,538005145,train,5,60,60,1962,2022,2026,2086,2023-09-12 10:44:05,2023-09-12 11:29:05,2023-09-12 10:35:06,2023-09-12 11:35:07,45.0,60.0167,60.5,9.7503,7.4083,60,5,60
traj_0315_gap10_w0,traj_0315,538005145,train,10,60,60,0,60,69,129,2023-08-30 07:01:38,2023-08-30 08:04:34,2023-08-30 06:55:33,2023-08-30 08:10:36,62.9333,75.05,27.0833,8.2129,6.6667,60,10,60
traj_0315_gap10_w1,traj_0315,538005145,train,10,60,60,978,1038,1047,1107,2023-09-06 16:22:51,2023-09-06 17:31:00,2023-09-06 16:13:53,2023-09-06 17:37:52,68.15,83.9833,35.7,9.3075,7.0,60,10,60
traj_0315_gap10_w2,traj_0315,538005145,train,10,60,60,1957,2017,2026,2086,2023-09-12 09:52:21,2023-09-12 11:29:05,2023-09-12 09:47:07,2023-09-12 11:35:07,96.7333,108.0,60.5,9.7214,7.1167,60,10,60
traj_0315_gap15_w0,traj_0315,538005145,train,15,60,60,0,60,74,134,2023-08-30 07:01:38,2023-08-30 08:43:34,2023-08-30 06:55:33,2023-08-30 08:49:37,101.9333,114.0667,27.0833,8.1947,6.6583,60,15,60
traj_0315_gap15_w1,traj_0315,538005145,train,15,60,60,976,1036,1050,1110,2023-09-06 16:01:50,2023-09-06 17:52:51,2023-09-06 15:52:20,2023-09-06 17:58:52,111.0167,126.5333,35.7,9.2015,6.9,60,15,60
traj_0315_gap15_w2,traj_0315,538005145,train,15,60,60,1952,2012,2026,2086,2023-09-12 09:19:10,2023-09-12 11:29:05,2023-09-12 09:08:50,2023-09-12 11:35:07,129.9167,146.2833,60.5,9.8065,7.5667,60,15,60
traj_0315_gap30_w0,traj_0315,538005145,train,30,60,60,0,60,89,149,2023-08-30 07:01:38,2023-08-30 10:31:37,2023-08-30 06:55:33,2023-08-30 10:39:22,209.9833,223.8167,27.0833,8.1883,6.65,60,30,60
traj_0315_gap30_w1,traj_0315,538005145,train,30,60,60,968,1028,1057,1117,2023-09-06 14:40:01,2023-09-06 18:52:54,2023-09-06 14:33:50,2023-09-06 18:58:51,252.8833,265.0167,35.7,9.1209,6.8833,60,30,60
traj_0315_gap30_w2,traj_0315,538005145,train,30,60,60,1937,1997,2026,2086,2023-09-12 06:53:05,2023-09-12 11:29:05,2023-09-12 06:41:06,2023-09-12 11:35:07,276.0,294.0167,60.5,9.8862,7.2667,60,30,60
traj_0315_gap45_w0,traj_0315,538005145,train,45,60,60,0,60,104,164,2023-08-30 07:01:38,2023-08-30 12:28:36,2023-08-30 06:55:33,2023-08-30 12:37:36,326.9667,342.05,33.5667,8.7258,6.6583,60,45,60
traj_0315_gap45_w1,traj_0315,538005145,train,45,60,60,961,1021,1065,1125,2023-09-06 13:26:57,2023-09-06 19:49:52,2023-09-06 13:19:51,2023-09-06 19:55:52,382.9167,396.0167,35.7,8.8785,6.3833,60,45,60
traj_0315_gap45_w2,traj_0315,538005145,train,45,60,60,1922,1982,2026,2086,2023-09-12 04:14:04,2023-09-12 11:29:05,2023-09-12 04:07:10,2023-09-12 11:35:07,435.0167,447.95,60.5,9.7685,7.1917,60,45,60
traj_0315_gap60_w0,traj_0315,538005145,train,60,60,60,0,60,119,179,2023-08-30 07:01:38,2023-08-30 14:25:34,2023-08-30 06:55:33,2023-08-30 14:31:35,443.9333,456.0333,33.5667,8.7489,6.6667,60,60,60
traj_0315_gap60_w1,traj_0315,538005145,train,60,60,60,954,1014,1073,1133,2023-09-06 12:03:46,2023-09-06 21:13:51,2023-09-06 11:52:41,2023-09-06 21:19:53,550.0833,567.2,35.7,8.7899,6.1833,60,60,60
traj_0315_gap60_w2,traj_0315,538005145,train,60,60,60,1907,1967,2026,2086,2023-09-12 02:17:05,2023-09-12 11:29:05,2023-09-12 01:59:10,2023-09-12 11:35:07,552.0,575.95,60.5,9.5366,6.9333,60,60,60
traj_0316_gap5_w0,traj_0316,228792000,train,5,60,60,0,60,64,124,2023-09-22 23:13:19,2023-09-23 00:04:26,2023-09-22 23:04:18,2023-09-23 00:10:30,51.1167,66.2,33.15,8.909,7.0917,60,5,60
traj_0316_gap5_w1,traj_0316,228792000,train,5,60,60,312,372,376,436,2023-09-25 04:57:36,2023-09-25 05:42:43,2023-09-25 04:41:45,2023-09-25 05:51:46,45.1167,70.0167,57.1167,11.281,9.025,60,5,60
traj_0316_gap5_w2,traj_0316,228792000,train,5,60,60,623,683,687,747,2023-09-27 13:36:03,2023-09-27 14:24:10,2023-09-27 13:30:05,2023-09-27 14:30:11,48.1167,60.1,29.8167,10.0665,9.0333,60,5,60
traj_0316_gap10_w0,traj_0316,228792000,train,10,60,60,0,60,69,129,2023-09-22 23:13:19,2023-09-23 00:34:31,2023-09-22 23:04:18,2023-09-23 00:43:32,81.2,99.2333,39.05,9.2386,7.4167,60,10,60
traj_0316_gap10_w1,traj_0316,228792000,train,10,60,60,309,369,378,438,2023-09-25 04:30:31,2023-09-25 05:58:45,2023-09-25 04:18:30,2023-09-25 06:03:48,88.2333,105.3,57.1167,11.2411,9.0167,60,10,60
traj_0316_gap10_w2,traj_0316,228792000,train,10,60,60,618,678,687,747,2023-09-27 12:56:19,2023-09-27 14:24:10,2023-09-27 12:50:57,2023-09-27 14:30:11,87.85,99.2333,29.8167,10.0311,9.0333,60,10,60
traj_0316_gap15_w0,traj_0316,228792000,train,15,60,60,0,60,74,134,2023-09-22 23:13:19,2023-09-23 01:16:39,2023-09-22 23:04:18,2023-09-23 01:22:38,123.3333,138.3333,39.05,9.4776,7.475,60,15,60
traj_0316_gap15_w1,traj_0316,228792000,train,15,60,60,306,366,380,440,2023-09-25 04:00:25,2023-09-25 06:09:50,2023-09-25 03:54:28,2023-09-25 06:20:54,129.4167,146.4333,57.1167,11.11,9.0,60,15,60
traj_0316_gap15_w2,traj_0316,228792000,train,15,60,60,613,673,687,747,2023-09-27 12:20:52,2023-09-27 14:24:10,2023-09-27 12:05:47,2023-09-27 14:30:11,123.3,144.4,29.8167,9.9951,9.0167,60,15,60
traj_0316_gap30_w0,traj_0316,228792000,train,30,60,60,0,60,89,149,2023-09-22 23:13:19,2023-09-23 03:17:00,2023-09-22 23:04:18,2023-09-23 03:50:09,243.6833,285.85,39.05,9.593,7.45,60,30,60
traj_0316_gap30_w1,traj_0316,228792000,train,30,60,60,299,359,388,448,2023-09-25 02:21:11,2023-09-25 07:46:04,2023-09-25 02:06:09,2023-09-25 07:55:07,324.8833,348.9667,57.1167,11.2023,9.0167,60,30,60
traj_0316_gap30_w2,traj_0316,228792000,train,30,60,60,598,658,687,747,2023-09-27 09:47:30,2023-09-27 14:24:10,2023-09-27 09:33:30,2023-09-27 14:30:11,276.6667,296.6833,29.8167,10.1944,9.0333,60,30,60
traj_0316_gap45_w0,traj_0316,228792000,train,45,60,60,0,60,104,164,2023-09-22 23:13:19,2023-09-23 05:44:26,2023-09-22 23:04:18,2023-09-23 05:53:27,391.1167,409.15,39.05,10.0186,8.1,60,45,60
traj_0316_gap45_w1,traj_0316,228792000,train,45,60,60,292,352,396,456,2023-09-25 01:09:00,2023-09-25 08:58:34,2023-09-25 01:03:56,2023-09-25 09:10:24,469.5667,486.4667,57.1167,11.0813,9.025,60,45,60
traj_0316_gap45_w2,traj_0316,228792000,train,45,60,60,583,643,687,747,2023-09-27 07:22:29,2023-09-27 14:24:10,2023-09-27 07:09:10,2023-09-27 14:30:11,421.6833,441.0167,29.8167,10.1241,9.0333,60,45,60
traj_0316_gap60_w0,traj_0316,228792000,train,60,60,60,0,60,119,179,2023-09-22 23:13:19,2023-09-23 08:26:55,2023-09-22 23:04:18,2023-09-23 08:38:59,553.6,574.6833,39.05,10.0993,8.35,60,60,60
traj_0316_gap60_w1,traj_0316,228792000,train,60,60,60,284,344,403,463,2023-09-25 00:11:47,2023-09-25 11:25:31,2023-09-25 00:05:47,2023-09-25 11:40:38,673.7333,694.85,57.1167,11.1295,9.0333,60,60,60
traj_0316_gap60_w2,traj_0316,228792000,train,60,60,60,568,628,687,747,2023-09-27 04:46:45,2023-09-27 14:24:10,2023-09-27 04:40:42,2023-09-27 14:30:11,577.4167,589.4833,29.8167,10.125,9.0333,60,60,60
traj_0317_gap5,traj_0317,235116834,test,5,60,60,2052,2112,2116,2176,2023-09-03 08:24:00,2023-09-03 09:49:40,2023-09-03 07:54:30,2023-09-03 09:55:41,85.6667,121.1833,52.3333,10.9116,9.825,60,5,60
traj_0317_gap10,traj_0317,235116834,test,10,60,60,2049,2109,2118,2178,2023-09-03 07:34:41,2023-09-03 10:11:23,2023-09-03 07:28:41,2023-09-03 10:22:50,156.7,174.15,52.3333,10.9714,9.6833,60,10,60
traj_0317_gap15,traj_0317,235116834,test,15,60,60,2047,2107,2121,2181,2023-09-03 07:20:30,2023-09-03 10:34:09,2023-09-03 06:55:19,2023-09-03 10:45:20,193.65,230.0167,57.0,11.183,9.4417,60,15,60
traj_0317_gap30,traj_0317,235116834,test,30,60,60,2039,2099,2128,2188,2023-09-03 05:54:19,2023-09-03 11:50:00,2023-09-03 05:46:42,2023-09-03 12:04:41,355.6833,377.9833,57.0,11.184,9.0167,60,30,60
traj_0317_gap45,traj_0317,235116834,test,45,60,60,2032,2092,2136,2196,2023-09-03 04:38:55,2023-09-03 13:04:38,2023-09-03 04:27:26,2023-09-03 13:21:09,505.7167,533.7167,57.0,11.274,9.8,60,45,60
traj_0317_gap60,traj_0317,235116834,test,60,60,60,2024,2084,2143,2203,2023-09-03 02:58:39,2023-09-03 14:25:40,2023-09-03 02:37:18,2023-09-03 14:35:38,687.0167,718.3333,57.0,11.1419,9.7833,60,60,60
traj_0318_gap5_w0,traj_0318,227273000,train,5,60,60,0,60,64,124,2023-09-22 19:30:45,2023-09-22 22:00:08,2023-09-22 19:24:36,2023-09-22 22:32:47,149.3833,188.1833,124.75,22.391,12.1667,60,5,60
traj_0318_gap5_w1,traj_0318,227273000,train,5,60,60,236,296,300,360,2023-09-26 14:12:03,2023-09-26 15:18:09,2023-09-26 13:57:01,2023-09-26 16:00:21,66.1,123.3333,152.45,19.5871,12.1333,60,5,60
